Unique_ID,X,Y,NAME,DISTRICT,Hectare,EnvironmentalValue,EnvironmentalComposite,RiverDistance,RoadDistance,RailwayDistance,SpaceValue,RiverQuality,PublicBuilding,EducationBuilding,IndustryBuilding,ResidentBuilding,PerHousehold,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Aged_Working,Population,PopulationDensity,PresonsHectare,HousePrice,HouseSaleRate,EmploymentRate,UnemployRate,AccessToTraffic,Traffic,Transportation,ChildrenObesityRate,IncapacityRate,CrimeRate,DeliberateFires,StudentScore,StudentAbsence,ChildrenInLow,AceessToGreenSpace,WellBeing,LifeExpectancy,PM2_5_Conc,Attribut_1,Attribut_2,OtterRecordYear
7056,537456,197042,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7057,537642,197042,Enfield Highway,Enfield,463.653,1.609,0.38,1,0.02,0,0.8,0.45,33.04320145,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7058,534944,197095,Enfield Highway,Enfield,463.653,0.251,0.54,0,0.03,0.9,0.34,0,0,0,0,1148.534359,2.7,7.32523468,6.173586959,6.173586959,7.627306213,4.776506118,33.60705882,65.68327975,52.2,54,298500,0.006,54,10.45,2.5,3.2,50,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7059,535130,197095,Enfield Highway,Enfield,463.653,0.322,0.62,0.01,0.02,0,0.02,0,222.2400055,0,168.8260994,1828.913654,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7060,535316,197095,Enfield Highway,Enfield,463.653,0.405,0.62,0,0,0,0.19,0,0,0,0,1135.080605,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7061,535502,197095,Enfield Highway,Enfield,463.653,0.227,0.46,0,0.01,0,0,0,198.5463272,0,0,1393.844499,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7062,535688,197095,Enfield Highway,Enfield,463.653,0.249,0.38,0,0.02,0,0.13,0,14.82400036,0,0,1774.664085,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7063,535874,197095,Enfield Highway,Enfield,463.653,0.415,0.38,0,0,0,0.45,0,0,0,0,0,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7064,536060,197095,Enfield Highway,Enfield,463.653,0.23,0.46,0,0,0,0,0,0,0,57.37009811,1219.058304,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7065,536246,197095,Enfield Highway,Enfield,463.653,0.342,0.69,0,0.01,0,0,0,167.8070068,0,0,1118.250595,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7066,536433,197095,Enfield Highway,Enfield,463.653,0.204,0.69,0,0.47,0,0,0,3451.936085,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7067,536619,197095,Enfield Highway,Enfield,463.653,0.27,0.54,0,0,0,0,0,1229.599976,0,5658.399902,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7068,536805,197095,Enfield Highway,Enfield,463.653,0.27,0.46,0.05,0,0,0,0,4252.972992,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7069,536991,197095,Enfield Highway,Enfield,463.653,1.164,0.46,0.83,0,0,0.09,0.45,4128.1293,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7070,537177,197095,Enfield Highway,Enfield,463.653,1.4349999,0.38,1,0,0,0.8,0.09,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7071,537363,197095,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7072,537549,197095,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7073,537735,197095,Enfield Highway,Enfield,463.653,1.363,0.38,0.94,0.03,0,0.41,0.45,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7074,535037,197149,Enfield Highway,Enfield,463.653,0.148,0.62,0,0.04,1,0.1,0,0,0,94.2350421,1607.457298,2.7,7.32523468,6.173586959,6.173586959,7.627306213,4.776506118,33.60705882,65.68327975,52.2,54,298500,0.006,54,10.45,2.5,3.2,50,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7075,535223,197149,Enfield Highway,Enfield,463.653,0.307,0.62,0,0.01,0,0,0,250.0559998,0,0,723.0225079,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7076,535409,197149,Enfield Highway,Enfield,463.653,0.218,0.46,0,0.04,0,0,0,27.92550087,0,0,1423.115189,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7077,535595,197149,Enfield Highway,Enfield,463.653,0.19,0.38,0,0,0,0,0,151.3320999,0,0,1581.014541,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7078,535781,197149,Enfield Highway,Enfield,463.653,0.26,0.38,0,0,0,0.14,0,0,0,0,1622.8414,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7079,535967,197149,Enfield Highway,Enfield,463.653,0.365,0.46,0,0,0,0.27,0,0,0,0,1134.698662,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7080,536153,197149,Enfield Highway,Enfield,463.653,0.285,0.46,0,0,0,0.11,0,0,0,2.828700066,1529.572486,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7081,536339,197149,Enfield Highway,Enfield,463.653,0.249,0.69,0,0.31,0.64,0.25,0,772.0809784,0,0,526.223341,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7082,536526,197149,Enfield Highway,Enfield,463.653,0.345,0.69,0,0,0,0,0,7078.0802,0,22.91080093,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7083,536712,197149,Enfield Highway,Enfield,463.653,0.27,0.54,0,0,0,0,0,585.6630249,0,4892.410156,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7084,536898,197149,Enfield Highway,Enfield,463.653,0.422,0.46,0.24,0,0,0,0,4298.459961,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7085,537084,197149,Enfield Highway,Enfield,463.653,1.646,0.46,1,0.03,0,0.8,0.45,45.47340012,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7086,537270,197149,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7087,537456,197149,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7088,537642,197149,Enfield Highway,Enfield,463.653,1.564,0.38,1,0.02,0,0.8,0.36,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7089,534944,197203,Enfield Highway,Enfield,463.653,0.211,0.62,0,0.08,0.9,0.21,0,0,0,0,898.1010976,2.7,7.32523468,6.173586959,6.173586959,7.627306213,4.776506118,33.60705882,65.68327975,52.2,54,298500,0.006,54,10.45,2.5,3.2,50,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7090,535130,197203,Enfield Highway,Enfield,463.653,0.301,0.62,0,0.03,0,0,0,270.5369873,0,0,714.8929787,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7091,535316,197203,Enfield Highway,Enfield,463.653,0.336,0.62,0,0.03,0,0.07,0,0,683.5280151,0,1100.439982,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7092,535502,197203,Enfield Highway,Enfield,463.653,0.23,0.46,0,0,0,0,0,0,0,0,1645.923588,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7093,535688,197203,Enfield Highway,Enfield,463.653,0.19,0.38,0,0,0,0,0,0,0,0,1540.821184,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7094,535874,197203,Enfield Highway,Enfield,463.653,0.49,0.38,0,0,0,0.6,0,554.8362961,0,0,0,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7095,536060,197203,Enfield Highway,Enfield,463.653,0.44,0.46,0,0,0,0.42,0,0,0,0,614.2499017,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7096,536246,197203,Enfield Highway,Enfield,463.653,0.397,0.69,0,0.01,0,0.11,0,0,0,143.4179993,1237.237383,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7097,536433,197203,Enfield Highway,Enfield,463.653,0.159,0.69,0,0.62,0,0,0,2553.240757,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7098,536619,197203,Enfield Highway,Enfield,463.653,0.27,0.54,0,0,0,0,0,0,0,4459.529785,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7099,536805,197203,Enfield Highway,Enfield,463.653,0.262,0.46,0.04,0,0,0,0,7576.529785,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7100,536991,197203,Enfield Highway,Enfield,463.653,1.199,0.46,0.84,0.01,0,0.15,0.45,1512.271389,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7101,537177,197203,Enfield Highway,Enfield,463.653,1.4349999,0.38,1,0,0,0.8,0.09,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7102,537363,197203,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7103,537549,197203,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7104,537735,197203,Enfield Highway,Enfield,463.653,1.476,0.38,1,0.03,0,0.54,0.45,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7105,535037,197257,Enfield Highway,Enfield,463.653,0.212,0.62,0,0.06,1,0.24,0,0,0,0,985.0228901,2.7,7.32523468,6.173586959,6.173586959,7.627306213,4.776506118,33.60705882,65.68327975,52.2,54,298500,0.006,54,10.45,2.5,3.2,50,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7106,535223,197257,Enfield Highway,Enfield,463.653,0.455,0.62,0,0,0,0.29,0,0,301.3410034,0,0,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7107,535409,197257,Enfield Highway,Enfield,463.653,0.301,0.62,0,0.03,0,0,0,0,0,0,1719.99629,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7108,535595,197257,Enfield Highway,Enfield,463.653,0.31,0.62,0,0,0,0,0,0,0,0,1170.530016,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7109,535781,197257,Enfield Highway,Enfield,463.653,0.215,0.38,0,0,0,0.05,0,107.6543999,0,66.70510101,919.9955063,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7110,535967,197257,Enfield Highway,Enfield,463.653,0.57,0.54,0,0,0,0.6,0,506.8119965,0,0,0,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7111,536153,197257,Enfield Highway,Enfield,463.653,0.56,0.54,0,0,0,0.58,0,0,0,0,0,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7112,536339,197257,Enfield Highway,Enfield,463.653,0.196,0.69,0,0.47,0.64,0.24,0,406.0579987,0,0,543.8190002,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7113,536526,197257,Enfield Highway,Enfield,463.653,0.267,0.54,0,0.01,0,0,0,1269.130224,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7114,536712,197257,Enfield Highway,Enfield,463.653,0.267,0.54,0,0.01,0,0,0,119.893153,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7115,536898,197257,Enfield Highway,Enfield,463.653,0.496,0.46,0.28,0.01,0,0,0.09,3141.213898,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7116,537084,197257,Enfield Highway,Enfield,463.653,1.656,0.46,1,0.03,0,0.82,0.45,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7117,537270,197257,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7118,537456,197257,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7119,537642,197257,Enfield Highway,Enfield,463.653,1.525,0.38,1,0,0,0.8,0.27,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7120,534944,197310,Enfield Highway,Enfield,463.653,0.239,0.62,0,0.05,0.43,0.06,0,0,0,0,1653.162991,2.7,7.32523468,6.173586959,6.173586959,7.627306213,4.776506118,33.60705882,65.68327975,52.2,54,298500,0.006,54,10.45,2.5,3.2,50,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7121,535130,197310,Enfield Highway,Enfield,463.653,0.31,0.62,0,0,0,0,0,862.9347,0,0,324.7609882,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7122,535316,197310,Enfield Highway,Enfield,463.653,0.323,0.62,0,0.04,0,0.05,0,0,0,0,1729.633911,2.6,9.824725087,6.484917626,7.503334251,5.676175012,2.590971708,62.49463369,94.57475738,98.9,102,210000,0.005,50.4,10.85,2.5,3,48.05,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7123,535502,197310,Enfield Highway,Enfield,463.653,0.31,0.62,0,0,0,0,0,0,0,0,1192.657361,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7124,535688,197310,Enfield Highway,Enfield,463.653,0.19,0.38,0,0,0,0,0,37.24489975,0,45.99440002,1365.899597,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7125,535874,197310,Enfield Highway,Enfield,463.653,0.435,0.54,0,0,0,0.33,0,1240.55599,0,0,63.73789978,2.9,7.942066596,6.61838883,6.373263318,7.108639854,4.036400101,62.62729124,94.70604994,96.5,100,262498,0.013,56,9.55,2.5,2.6,31.65,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7126,536060,197310,Enfield Highway,Enfield,463.653,0.55,0.54,0,0,0,0.56,0,0,0,0,0,2.9,7.895051435,7.170384878,6.464788494,7.284805914,3.260999506,39.76054664,71.83657687,60,61,290000,0.006,52.4,11,2.5,2.7,36,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7127,536246,197310,Enfield Highway,Enfield,463.653,0.277,0.54,0,0.01,0,0.02,0,0,0,0,2074.825683,3.1,9.099302401,7.528691104,6.41902008,6.606810561,2.424204392,35.86382979,67.94185833,54.6,56,245000,0.004,52.2,12.35,2.5,2.2,10.95,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7128,536433,197310,Enfield Highway,Enfield,463.653,0.174,0.69,0,0.57,0,0,0,3177.890015,0,0,0,3.1,9.099302401,7.528691104,6.41902008,6.606810561,2.424204392,35.86382979,67.94185833,54.6,56,245000,0.004,52.2,12.35,2.5,2.2,10.95,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7129,536619,197310,Enfield Highway,Enfield,463.653,0.267,0.54,0,0.01,0,0,0,2358.380005,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7130,536805,197310,Enfield Highway,Enfield,463.653,0.326,0.54,0.07,0,0,0,0,4418.71722,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7131,536991,197310,Enfield Highway,Enfield,463.653,1.274,0.46,0.89,0.01,0,0.22,0.45,2975.150925,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
7132,537177,197310,Enfield Highway,Enfield,463.653,1.39,0.38,1,0,0,0.8,0,0,0,0,0,2.4,8.778147118,6.753425684,7.145307252,5.917411673,3.487745953,5.556776557,37.63881424,9,9,185000,0.012,52.3,11.45,2.5,2.2,25.6,25,2.1,79,1,338,1.66,32,1.2,7.3600001,83,14.8,2,17,0
